ch_id	lat	lon	depth
971	40.82382932	14.13707950	0
972	40.82387154	14.13706295	0
973	40.82391375	14.13704639	0
974	40.82395683	14.13703599	0
975	40.82400074	14.13703032	0
976	40.82404457	14.13702477	0
977	40.82408701	14.13703739	0
978	40.82413137	14.13705519	0
979	40.82417565	14.13707300	0
980	40.82421860	14.13709497	0
981	40.82425838	14.13712636	0
982	40.82429816	14.13715774	0
983	40.82433927	14.13718543	0
984	40.82438241	14.13720788	0
985	40.82442572	14.13722950	0
986	40.82447180	14.13723637	0
987	40.82451779	14.13724324	0
988	40.82456376	14.13724609	0
989	40.82460906	14.13723317	0
990	40.82465437	14.13722013	0
991	40.82469939	14.13720591	0
992	40.82474311	14.13718565	0
993	40.82478683	14.13716528	0
994	40.82483055	14.13714503	0
995	40.82487455	14.13712572	0
996	40.82491892	14.13710795	0
997	40.82496328	14.13709018	0
998	40.82500756	14.13707253	0
999	40.82505193	14.13705476	0
1000	40.82509630	14.13703699	0
1001	40.82514067	14.13701934	0
1002	40.82518550	14.13700358	0
1003	40.82523034	14.13698794	0
1004	40.82527508	14.13697218	0
1005	40.82531992	14.13695654	0
1006	40.82536466	14.13694078	0
1007	40.82540949	14.13692501	0
1008	40.82545396	14.13690819	0
1009	40.82549574	14.13688168	0
1010	40.82553752	14.13685517	0
1011	40.82557930	14.13682877	0
1012	40.82562072	14.13680131	0
1013	40.82566149	14.13677232	0
1014	40.82570235	14.13674333	0
1015	40.82574312	14.13671434	0
1016	40.82578389	14.13668535	0
1017	40.82582137	14.13664964	0
1018	40.82585784	14.13661205	0
1019	40.82589440	14.13657446	0
1020	40.82593088	14.13653687	0
1021	40.82596744	14.13649928	0
1022	40.82600391	14.13646156	0
1023	40.82604047	14.13642397	0
1024	40.82607704	14.13638650	0
1025	40.82611360	14.13634902	0
1026	40.82615026	14.13631155	0
1027	40.82618682	14.13627419	0
1028	40.82622347	14.13623671	0
1029	40.82626004	14.13619924	0
1030	40.82629669	14.13616176	0
1031	40.82633326	14.13612441	0
1032	40.82636918	14.13608575	0
1033	40.82640265	14.13604369	0
1034	40.82643620	14.13600151	0
1035	40.82646976	14.13595933	0
1036	40.82650331	14.13591716	0
1037	40.82653678	14.13587510	0
1038	40.82657033	14.13583292	0
1039	40.82660389	14.13579074	0
1051	40.82663672	14.13574773	0
1052	40.82666836	14.13570309	0
1053	40.82670001	14.13565856	0
1054	40.82673175	14.13561403	0
1055	40.82676339	14.13556939	0
1056	40.82679504	14.13552486	0
1057	40.82682677	14.13548021	0
1058	40.82685842	14.13543569	0
1059	40.82689006	14.13539116	0
1060	40.82692216	14.13534698	0
1061	40.82695445	14.13530328	0
1062	40.82698682	14.13525957	0
1063	40.82701919	14.13521586	0
1064	40.82705147	14.13517204	0
1065	40.82708385	14.13512833	0
1066	40.82711622	14.13508462	0
1067	40.82714287	14.13503483	0
1068	40.82716870	14.13498421	0
1069	40.82719463	14.13493359	0
1070	40.82722055	14.13488297	0
1071	40.82724648	14.13483235	0
1072	40.82727240	14.13478173	0
1073	40.82729833	14.13473111	0
1074	40.82732425	14.13468060	0
1075	40.82735018	14.13462998	0
1076	40.82737610	14.13457936	0
1077	40.82740203	14.13452874	0
1078	40.82742795	14.13447812	0
1079	40.82745388	14.13442750	0
1080	40.82747749	14.13438130	0
1081	40.82750120	14.13433498	0
1082	40.82752155	14.13428632	0
1083	40.82753747	14.13423465	0
1084	40.82755339	14.13418297	0
1085	40.82756930	14.13413130	0
1086	40.82758531	14.13407962	0
1087	40.82760123	14.13402794	0
1088	40.82761715	14.13397626	0
1089	40.82763306	14.13392447	0
1090	40.82764952	14.13387314	0
1091	40.82766625	14.13382181	0
1092	40.82768289	14.13377048	0
1093	40.82769953	14.13371927	0
1094	40.82771617	14.13366794	0
1095	40.82773282	14.13361661	0
1096	40.82774946	14.13356528	0
1097	40.82776610	14.13351395	0
1098	40.82778473	14.13346413	0
1099	40.82780880	14.13341816	0
1100	40.82783277	14.13337219	0
1101	40.82785675	14.13332622	0
1102	40.82788082	14.13328025	0
1103	40.82790480	14.13323427	0
1104	40.82792886	14.13318830	0
1105	40.82795284	14.13314233	0
1106	40.82797691	14.13309648	0
1107	40.82800088	14.13305051	0
1108	40.82802486	14.13300454	0
1109	40.82804331	14.13295460	0
1110	40.82805923	14.13290281	0
1111	40.82807515	14.13285113	0
1112	40.82809106	14.13279945	0
1113	40.82810698	14.13274778	0
1114	40.82812281	14.13269598	0
1115	40.82813872	14.13264430	0
1116	40.82815464	14.13259263	0
1117	40.82817617	14.13254515	0
1118	40.82820242	14.13250140	0
1119	40.82822866	14.13245753	0
1120	40.82825491	14.13241378	0
1121	40.82828115	14.13237004	0
1122	40.82830740	14.13232617	0
1123	40.82833373	14.13228242	0
1124	40.82835998	14.13223867	0
1125	40.82838622	14.13219481	0
1126	40.82841247	14.13215106	0
1127	40.82844053	14.13210919	0
1128	40.82846850	14.13206743	0
1129	40.82849656	14.13202556	0
1130	40.82852463	14.13198368	0
1131	40.82855269	14.13194193	0
1132	40.82858066	14.13190005	0
1133	40.82860836	14.13185783	0
1134	40.82863451	14.13181396	0
1135	40.82866076	14.13177021	0
1136	40.82868700	14.13172635	0
1137	40.82871325	14.13168248	0
1138	40.82873949	14.13163873	0
1139	40.82876574	14.13159487	0
1140	40.82879198	14.13155112	0
1141	40.82881814	14.13150725	0
1142	40.82884438	14.13146350	0
1143	40.82887534	14.13141187	0
1144	40.82890621	14.13136023	0
1145	40.82893717	14.13130859	0
1146	40.82897186	14.13126129	0
1147	40.82900746	14.13121529	0
1148	40.82904305	14.13116916	0
1149	40.82907874	14.13112316	0
1150	40.82911433	14.13107703	0
1151	40.82915002	14.13103103	0
1152	40.82918553	14.13098478	0
1153	40.82922067	14.13093807	0
1154	40.82925581	14.13089136	0
1155	40.82929095	14.13084465	0
1156	40.82932609	14.13079794	0
1157	40.82936123	14.13075123	0
1158	40.82939637	14.13070452	0
1159	40.82942525	14.13065113	0
1160	40.82945285	14.13059621	0
1171	40.82948036	14.13054142	0
1172	40.82948668	14.13048370	0
1173	40.82949291	14.13042598	0
1174	40.82949914	14.13036814	0
1175	40.82950520	14.13031042	0
1176	40.82951034	14.13025248	0
1177	40.82951558	14.13019453	0
1178	40.82952073	14.13013659	0
1179	40.82951687	14.13007924	0
1180	40.82950780	14.13002220	0
1181	40.82949872	14.12996503	0
1182	40.82948964	14.12990799	0
1183	40.82948047	14.12985094	0
1184	40.82947148	14.12979378	0
1185	40.82946249	14.12973673	0
1186	40.82945350	14.12967957	0
1187	40.82944451	14.12962240	0
1188	40.82943553	14.12956536	0
1189	40.82942654	14.12950819	0
1190	40.82941063	14.12945408	0
1191	40.82939267	14.12940071	0
1192	40.82937470	14.12934734	0
1193	40.82935682	14.12929409	0
1194	40.82933885	14.12924072	0
1195	40.82932088	14.12918747	0
1196	40.82930291	14.12913410	0
1197	40.82928243	14.12908242	0
1198	40.82926034	14.12903183	0
1199	40.82923825	14.12898136	0
1200	40.82921616	14.12893077	0
1201	40.82919416	14.12888018	0
1202	40.82917206	14.12882959	0
1203	40.82914997	14.12877900	0
1204	40.82912788	14.12872842	0
1205	40.82909667	14.12868732	0
1214	40.82906475	14.12864694	0
1215	40.82903273	14.12860656	0
1216	40.82900081	14.12856618	0
1217	40.82896879	14.12852580	0
1218	40.82893687	14.12848542	0
1219	40.82890370	14.12844684	0
1220	40.82886839	14.12841160	0
1221	40.82883308	14.12837625	0
1222	40.82879786	14.12834101	0
1223	40.82876255	14.12830566	0
1224	40.82872733	14.12827043	0
1225	40.82869202	14.12823507	0
1226	40.82865671	14.12819984	0
1227	40.82861830	14.12817152	0
1228	40.82857795	14.12814762	0
1229	40.82853750	14.12812372	0
1230	40.82849705	14.12809970	0
1231	40.82845669	14.12807580	0
1232	40.82841624	14.12805190	0
1233	40.82837588	14.12802800	0
1234	40.82833544	14.12800409	0
1235	40.82829508	14.12798019	0
1236	40.82825463	14.12795629	0
1237	40.82821418	14.12793239	0
1238	40.82817382	14.12790849	0
1239	40.82813338	14.12788459	0
1250	40.82809302	14.12786069	0
1251	40.82805257	14.12783679	0
1252	40.82801212	14.12781289	0
1253	40.82797176	14.12778899	0
1254	40.82793132	14.12776509	0
1255	40.82789096	14.12774118	0
1256	40.82785051	14.12771728	0
1257	40.82781006	14.12769338	0
1258	40.82776970	14.12766948	0
1259	40.82772934	14.12764522	0
1260	40.82768907	14.12762097	0
1261	40.82764880	14.12759671	0
1262	40.82760853	14.12757245	0
1263	40.82756817	14.12754819	0
1264	40.82752790	14.12752393	0
1265	40.82748763	14.12749968	0
1266	40.82744736	14.12747542	0
1267	40.82740700	14.12745116	0
1268	40.82736673	14.12742690	0
1269	40.82732646	14.12740265	0
1270	40.82728619	14.12737839	0
1271	40.82724583	14.12735425	0
1272	40.82720556	14.12732999	0
1273	40.82716458	14.12730764	0
1274	40.82712369	14.12728541	0
1275	40.82708272	14.12726329	0
1276	40.82704174	14.12724106	0
1277	40.82700077	14.12721895	0
1278	40.82695979	14.12719671	0
1279	40.82691881	14.12717448	0
1280	40.82687784	14.12715237	0
1281	40.82683686	14.12713013	0
1282	40.82679589	14.12710802	0
1283	40.82675491	14.12708579	0
1284	40.82671394	14.12706356	0
1285	40.82667296	14.12704144	0
1286	40.82663198	14.12701921	0
1287	40.82659101	14.12699698	0
1288	40.82655003	14.12697486	0
1289	40.82650906	14.12695263	0
1290	40.82646808	14.12693052	0
1291	40.82642711	14.12690829	0
1292	40.82638613	14.12688605	0
1293	40.82634515	14.12686394	0
1294	40.82630453	14.12684064	0
1295	40.82626408	14.12681674	0
1296	40.82622372	14.12679272	0
1297	40.82618337	14.12676882	0
1298	40.82614292	14.12674492	0
1299	40.82610256	14.12672090	0
1300	40.82606211	14.12669700	0
1301	40.82602175	14.12667310	0
1302	40.82598130	14.12664908	0
1303	40.82594094	14.12662518	0
1304	40.82590050	14.12660129	0
1305	40.82586014	14.12657727	0
1306	40.82581969	14.12655337	0
1307	40.82577933	14.12652935	0
1308	40.82573897	14.12650545	0
1309	40.82569852	14.12648155	0
1310	40.82565816	14.12645753	0
1311	40.82561772	14.12643363	0
1312	40.82557736	14.12640973	0
1313	40.82553691	14.12638572	0
1314	40.82549655	14.12636182	0
1315	40.82545663	14.12633672	0
1316	40.82541884	14.12630615	0
1317	40.82538113	14.12627557	0
1318	40.82534342	14.12624500	0
1319	40.82530955	14.12620844	0
1320	40.82529341	14.12618316	0
1321	40.82527727	14.12615787	0
1322	40.82526123	14.12613271	0
1323	40.82524509	14.12610742	0
1324	40.82522895	14.12608214	0
1325	40.82521452	14.12605517	0
1326	40.82520044	14.12602784	0
1327	40.82518636	14.12600051	0
1328	40.82517273	14.12597282	0
1329	40.82516304	14.12594247	0
1330	40.82515326	14.12591201	0
1331	40.82514357	14.12588166	0
1332	40.82513388	14.12585119	0
1333	40.82512643	14.12581986	0
1334	40.82512249	14.12578730	0
1335	40.82511855	14.12575474	0
1336	40.82511461	14.12572218	0
1337	40.82511067	14.12568950	0
1338	40.82510664	14.12565694	0
1339	40.82510522	14.12562435	0
1340	40.82510849	14.12559157	0
1341	40.82511166	14.12555880	0
1342	40.82511493	14.12552615	0
1343	40.82511810	14.12549337	0
1344	40.82512137	14.12546072	0
1345	40.82512455	14.12542795	0
1346	40.82512889	14.12539552	0
1347	40.82513713	14.12536434	0
1348	40.82514536	14.12533316	0
1349	40.82515359	14.12530210	0
1350	40.82516182	14.12527092	0
1351	40.82517014	14.12523974	0
1352	40.82517837	14.12520856	0
1353	40.82518660	14.12517738	0
1354	40.82519601	14.12514690	0
1355	40.82520723	14.12511734	0
1356	40.82521836	14.12508779	0
1357	40.82522957	14.12505823	0
1358	40.82524079	14.12502867	0
1359	40.82525201	14.12499923	0
1360	40.82526313	14.12496968	0
1361	40.82527544	14.12494105	0
1362	40.82529091	14.12491500	0
1363	40.82530639	14.12488906	0
1364	40.82532178	14.12486301	0
1365	40.82533726	14.12483707	0
1366	40.82535264	14.12481101	0
1378	40.82536812	14.12478508	0
1379	40.82538469	14.12476043	0
1380	40.82540289	14.12473778	0
1381	40.82542110	14.12471501	0
1382	40.82543930	14.12469235	0
1383	40.82545751	14.12466958	0
1384	40.82547571	14.12464693	0
1385	40.82549392	14.12462428	0
1386	40.82551212	14.12460150	0
1387	40.82553060	14.12457920	0
1388	40.82554963	14.12455773	0
1389	40.82556856	14.12453613	0
1390	40.82558758	14.12451465	0
1391	40.82560661	14.12449317	0
1392	40.82562563	14.12447158	0
1393	40.82562865	14.12444154	0
1394	40.82562651	14.12440860	0
1395	40.82562436	14.12437566	0
1396	40.82562222	14.12434283	0
1397	40.82562017	14.12430989	0
1398	40.82561803	14.12427707	0
1399	40.82561589	14.12424413	0
1400	40.82561549	14.12419101	0
1401	40.82564428	14.12415138	0
1402	40.82567317	14.12411174	0
1403	40.82570196	14.12407211	0
1404	40.82573076	14.12403260	0
1405	40.82576238	14.12399696	0
1406	40.82579500	14.12396285	0
1407	40.82582762	14.12392874	0
1408	40.82586024	14.12389463	0
1409	40.82589287	14.12386053	0
1410	40.82590294	14.12382280	0
1411	40.82587739	14.12377949	0
1412	40.82585183	14.12373619	0
1413	40.82582628	14.12369288	0
1414	40.82580073	14.12364958	0
1415	40.82577518	14.12360628	0
1416	40.82574820	14.12356465	0
1417	40.82573027	14.12354057	0
1455	40.82571234	14.12351721	0
1456	40.82569086	14.12353552	0
1457	40.82566947	14.12355395	0
1458	40.82564799	14.12357225	0
1459	40.82562660	14.12359056	0
1460	40.82563715	14.12356872	0
1461	40.82565199	14.12354137	0
1462	40.82566692	14.12351413	0
1463	40.82568184	14.12348678	0
1464	40.82569882	14.12349237	0
1465	40.82571702	14.12351608	0
1466	40.82573513	14.12353980	0
1467	40.82575323	14.12356352	0
1468	40.82577143	14.12358723	0
1469	40.82578954	14.12361095	0
1470	40.82580764	14.12363467	0
1471	40.82582584	14.12365838	0
1472	40.82584395	14.12368210	0
1473	40.82586205	14.12370581	0
1474	40.82588016	14.12372953	0
1475	40.82589836	14.12375325	0
1476	40.82591646	14.12377696	0
1477	40.82593489	14.12379570	0
1478	40.82595555	14.12377598	0
1479	40.82597630	14.12375625	0
1480	40.82599696	14.12373641	0
1481	40.82601771	14.12371669	0
1482	40.82603837	14.12369697	0
1483	40.82605912	14.12367725	0
1484	40.82607978	14.12365753	0
1485	40.82610053	14.12363769	0
1486	40.82612119	14.12361797	0
1487	40.82614185	14.12359825	0
1488	40.82616260	14.12357852	0
1489	40.82618326	14.12355880	0
1490	40.82620364	14.12353837	0
1491	40.82622384	14.12351783	0
1492	40.82624404	14.12349728	0
1493	40.82626434	14.12347662	0
1494	40.82628454	14.12345607	0
1495	40.82630474	14.12343541	0
1496	40.82632494	14.12341487	0
1497	40.82634515	14.12339432	0
1498	40.82636535	14.12337366	0
1499	40.82638555	14.12335311	0
1500	40.82640584	14.12333245	0
1501	40.82642605	14.12331190	0
1502	40.82644625	14.12329124	0
1503	40.82646645	14.12327069	0
1504	40.82648665	14.12325015	0
1505	40.82650686	14.12322948	0
1506	40.82652715	14.12320894	0
1507	40.82654735	14.12318827	0
1508	40.82656755	14.12316773	0
1509	40.82658776	14.12314718	0
1510	40.82660796	14.12312652	0
1511	40.82662816	14.12310597	0
1512	40.82664845	14.12308531	0
1513	40.82666865	14.12306476	0
1514	40.82668886	14.12304422	0
1515	40.82670906	14.12302355	0
1516	40.82672926	14.12300301	0
1517	40.82674946	14.12298234	0
1518	40.82675656	14.12294359	0
1519	40.82674251	14.12289729	0
1520	40.82672847	14.12285098	0
1521	40.82671433	14.12280468	0
1522	40.82670029	14.12275838	0
1523	40.82668080	14.12271962	0
1524	40.82664492	14.12270396	0
1525	40.82660895	14.12268819	0
1526	40.82658001	14.12266165	0
1527	40.82656274	14.12261729	0
1528	40.82654537	14.12257293	0
1529	40.82652810	14.12252857	0
1530	40.82651083	14.12248420	0
1531	40.82647631	14.12248146	0
1532	40.82644187	14.12247871	0
1533	40.82640752	14.12247489	0
1534	40.82637376	14.12246549	0
1535	40.82634000	14.12245621	0
1536	40.82630790	14.12244134	0
1537	40.82627898	14.12241670	0
1538	40.82624997	14.12239206	0
1539	40.82622095	14.12236742	0
1540	40.82619469	14.12233800	0
1541	40.82616870	14.12230810	0
1542	40.82614271	14.12227820	0
1543	40.82611681	14.12224818	0
1544	40.82609162	14.12221721	0
1545	40.82606795	14.12218408	0
1546	40.82604427	14.12215106	0
1547	40.82602069	14.12211793	0
1548	40.82599710	14.12208468	0
1549	40.82597361	14.12205143	0
1550	40.82595676	14.12201477	0
1551	40.82595713	14.12196935	0
1552	40.82595742	14.12192392	0
1553	40.82595779	14.12187850	0
1554	40.82595817	14.12183307	0
1555	40.82595854	14.12178765	0
1556	40.82597062	14.12175334	0
1557	40.82600330	14.12173867	0
1558	40.82603598	14.12172389	0
1559	40.82606857	14.12170923	0
1560	40.82610124	14.12169457	0
1561	40.82613392	14.12167979	0
1562	40.82616660	14.12166513	0
1563	40.82619928	14.12165046	0
1564	40.82623085	14.12163262	0
1565	40.82627772	14.12160057	0
1566	40.82632450	14.12156853	0
1567	40.82637128	14.12153648	0
1568	40.82641815	14.12150444	0
1569	40.82646530	14.12147334	0
1570	40.82651263	14.12144271	0
1571	40.82655996	14.12141208	0
1572	40.82660738	14.12138133	0
1573	40.82665471	14.12135070	0
1574	40.82670204	14.12132008	0
1575	40.82674937	14.12128933	0
1576	40.82679615	14.12125740	0
1577	40.82684091	14.12122064	0
1578	40.82688577	14.12118400	0
1579	40.82693053	14.12114724	0
1580	40.82697538	14.12111059	0
1581	40.82702014	14.12107395	0
1582	40.82706135	14.12103118	0
1583	40.82709926	14.12098289	0
1584	40.82713718	14.12093448	0
1585	40.82717501	14.12088619	0
1586	40.82721293	14.12083789	0
1600	40.82725084	14.12078948	0
1601	40.82727903	14.12075341	0
1602	40.82730723	14.12071722	0
1603	40.82733469	14.12068010	0
1604	40.82736206	14.12064285	0
1605	40.82738952	14.12060573	0
1606	40.82741698	14.12056860	0
1607	40.82744436	14.12053148	0
1608	40.82746777	14.12049464	0
1609	40.82743716	14.12046208	0
1610	40.82740656	14.12042939	0
1611	40.82737595	14.12039683	0
1612	40.82734534	14.12036426	0
1613	40.82731474	14.12033170	0
1614	40.82728413	14.12029913	0
1615	40.82725352	14.12026657	0
1616	40.82722292	14.12023401	0
1617	40.82719231	14.12020132	0
1618	40.82716170	14.12016876	0
1619	40.82713110	14.12013619	0
1620	40.82710049	14.12010363	0
1621	40.82706988	14.12007107	0
1622	40.82706982	14.12002766	0
1623	40.82708396	14.11997933	0
1624	40.82709800	14.11993099	0
1625	40.82711214	14.11988266	0
1626	40.82712627	14.11983420	0
1627	40.82713896	14.11978518	0
1628	40.82715110	14.11973592	0
1629	40.82716491	14.11968059	0
1630	40.82717863	14.11962514	0
1631	40.82719235	14.11956970	0
1632	40.82720662	14.11951460	0
1633	40.82722912	14.11946449	0
1634	40.82725161	14.11941427	0
1635	40.82727420	14.11936416	0
1636	40.82729670	14.11931394	0
1637	40.82732074	14.11926523	0
1638	40.82734850	14.11921980	0
1639	40.82737617	14.11917437	0
1640	40.82740393	14.11912894	0
1641	40.82743160	14.11908339	0
1642	40.82745927	14.11903795	0
1643	40.82748921	14.11899510	0
1644	40.82752042	14.11895389	0
1645	40.82755173	14.11891268	0
1646	40.82758330	14.11887182	0
1647	40.82761825	14.11883614	0
1648	40.82765384	14.11880151	0
1649	40.82768943	14.11876677	0
1650	40.82772502	14.11873214	0
1651	40.82776088	14.11869799	0
1652	40.82780050	14.11867208	0
1653	40.82784012	14.11864606	0
1654	40.82787974	14.11862016	0
1655	40.82791936	14.11859413	0
1656	40.82795888	14.11856799	0
1657	40.82799832	14.11854138	0
1658	40.82803775	14.11851489	0
1659	40.82807718	14.11848827	0
1660	40.82811653	14.11846178	0
1661	40.82815596	14.11843517	0
1662	40.82819540	14.11840867	0
1663	40.82823474	14.11838206	0
1664	40.82827417	14.11835557	0
1665	40.82831361	14.11832895	0
1666	40.82835295	14.11830246	0
1667	40.82838526	14.11826266	0
1668	40.82841720	14.11822239	0
1669	40.82844914	14.11818200	0
1670	40.82848117	14.11814173	0
1671	40.82851311	14.11810146	0
1672	40.82854506	14.11806118	0
1673	40.82857709	14.11802079	0
1674	40.82860794	14.11797935	0
1675	40.82863316	14.11793134	0
1676	40.82865828	14.11788345	0
1677	40.82868350	14.11783556	0
1678	40.82870863	14.11778755	0
1679	40.82873385	14.11773966	0
1680	40.82875906	14.11769165	0
1681	40.82878419	14.11764376	0
1682	40.82880941	14.11759587	0
1683	40.82883453	14.11754786	0
1684	40.82885975	14.11749997	0
1685	40.82888488	14.11745208	0
1686	40.82891000	14.11740407	0
1687	40.82893114	14.11735280	0
1688	40.82895219	14.11730152	0
1689	40.82897324	14.11725036	0
1690	40.82899429	14.11719909	0
1691	40.82901542	14.11714781	0
1692	40.82903647	14.11709654	0
1693	40.82905752	14.11704526	0
1694	40.82907857	14.11699410	0
1695	40.82909961	14.11694283	0
1696	40.82912030	14.11689132	0
1697	40.82914080	14.11683958	0
1698	40.82916122	14.11678784	0
1699	40.82918163	14.11673621	0
1700	40.82920204	14.11668447	0
1701	40.82922255	14.11663285	0
1702	40.82924243	14.11658242	0
1703	40.82926231	14.11653211	0
1704	40.82928220	14.11648179	0
1705	40.82930217	14.11643148	0
1706	40.82932205	14.11638117	0
1707	40.82934067	14.11632993	0
1708	40.82935856	14.11627834	0
1709	40.82937645	14.11622675	0
1710	40.82939443	14.11617516	0
1711	40.82941232	14.11612345	0
1712	40.82943022	14.11607186	0
1713	40.82944811	14.11602027	0
1714	40.82946609	14.11596868	0
1715	40.82948398	14.11591697	0
1716	40.82950187	14.11586538	0
1717	40.82951985	14.11581379	0
1718	40.82953774	14.11576220	0
1719	40.82955754	14.11571212	0
1720	40.82958495	14.11566823	0
1721	40.82961227	14.11562446	0
1722	40.82963968	14.11558069	0
1723	40.82966709	14.11553680	0
1724	40.82969450	14.11549303	0
1725	40.82972182	14.11544915	0
1726	40.82974923	14.11540537	0
1727	40.82977664	14.11536149	0
1728	40.82980305	14.11531666	0
1729	40.82982873	14.11527113	0
1730	40.82985442	14.11522549	0
1731	40.82988010	14.11517996	0
1732	40.82990579	14.11513431	0
1733	40.82993147	14.11508879	0
1734	40.82995716	14.11504326	0
1735	40.82998284	14.11499761	0
1736	40.83000852	14.11495209	0
1737	40.83003421	14.11490644	0
1738	40.83005989	14.11486091	0
1739	40.83008558	14.11481539	0
1740	40.83011126	14.11476974	0
1741	40.83013695	14.11472421	0
1742	40.83016263	14.11467857	0
1743	40.83018832	14.11463304	0
1744	40.83021400	14.11458751	0
1745	40.83023968	14.11454187	0
1746	40.83026537	14.11449634	0
1747	40.83029105	14.11445069	0
1761	40.83031674	14.11440517	0
1762	40.83034242	14.11435964	0
1763	40.83036811	14.11431399	0
1764	40.83039379	14.11426846	0
1765	40.83041947	14.11422282	0
1766	40.83044516	14.11417729	0
1767	40.83047084	14.11413176	0
1768	40.83049653	14.11408611	0
1769	40.83052221	14.11404059	0
1770	40.83054789	14.11399494	0
1771	40.83057358	14.11394941	0
1772	40.83059926	14.11390377	0
1773	40.83062495	14.11385824	0
1774	40.83065063	14.11381271	0
1775	40.83067631	14.11376706	0
1776	40.83070200	14.11372153	0
1777	40.83072768	14.11367589	0
1778	40.83075264	14.11362966	0
1779	40.83077669	14.11358261	0
1780	40.83080065	14.11353544	0
1781	40.83082470	14.11348828	0
1782	40.83084866	14.11344111	0
1783	40.83087271	14.11339406	0
1784	40.83089676	14.11334690	0
1785	40.83092072	14.11329973	0
1786	40.83094477	14.11325256	0
1787	40.83096873	14.11320552	0
1788	40.83099278	14.11315835	0
1789	40.83101674	14.11311118	0
1790	40.83104079	14.11306413	0
1791	40.83106475	14.11301697	0
1792	40.83108926	14.11297027	0
1793	40.83111467	14.11292439	0
1794	40.83113999	14.11287851	0
1795	40.83116540	14.11283263	0
1796	40.83119072	14.11278675	0
1797	40.83121613	14.11274087	0
1798	40.83124145	14.11269499	0
1799	40.83126687	14.11264910	0
1800	40.83129219	14.11260322	0
1801	40.83131760	14.11255734	0
1802	40.83134292	14.11251146	0
1803	40.83136833	14.11246558	0
1804	40.83139365	14.11241970	0
1805	40.83141906	14.11237370	0
1806	40.83144438	14.11232782	0
1807	40.83146934	14.11228159	0
1808	40.83149393	14.11223501	0
1809	40.83151862	14.11218843	0
1810	40.83154321	14.11214184	0
1811	40.83156781	14.11209514	0
1812	40.83159240	14.11204856	0
1813	40.83161699	14.11200198	0
1814	40.83164159	14.11195540	0
1815	40.83166618	14.11190881	0
1816	40.83169078	14.11186211	0
1817	40.83171537	14.11181553	0
1818	40.83173997	14.11176895	0
1819	40.83176456	14.11172236	0
1820	40.83178916	14.11167578	0
1821	40.83181411	14.11162943	0
1822	40.83183980	14.11158390	0
1823	40.83186557	14.11153837	0
1824	40.83189125	14.11149284	0
1830	40.83191694	14.11144731	0
1831	40.83194262	14.11140166	0
1832	40.83196839	14.11135613	0
1833	40.83199408	14.11131060	0
1834	40.83201976	14.11126507	0
1835	40.83204553	14.11121954	0
1836	40.83207121	14.11117389	0
1837	40.83209690	14.11112836	0
1838	40.83212258	14.11108283	0
1839	40.83214835	14.11103730	0
1840	40.83217404	14.11099177	0
1841	40.83219972	14.11094612	0
1842	40.83222568	14.11090082	0
1843	40.83225163	14.11085553	0
1844	40.83227759	14.11081023	0
1845	40.83230354	14.11076493	0
1846	40.83232949	14.11071952	0
1847	40.83235545	14.11067422	0
1848	40.83238141	14.11062892	0
1849	40.83240727	14.11058363	0
1850	40.83243323	14.11053833	0
1851	40.83245755	14.11049140	0
1852	40.83248178	14.11044446	0
1853	40.83250601	14.11039753	0
1854	40.83253015	14.11035048	0
1855	40.83255438	14.11030354	0
1856	40.83257861	14.11025661	0
1857	40.83260094	14.11020839	0
1858	40.83261602	14.11015518	0
1859	40.83263120	14.11010208	0
1860	40.83264628	14.11004898	0
1861	40.83266146	14.10999576	0
1862	40.83267663	14.10994266	0
1863	40.83269172	14.10988956	0
1864	40.83270960	14.10983797	0
1865	40.83272912	14.10978742	0
1866	40.83274864	14.10973675	0
1867	40.83276816	14.10968620	0
1868	40.83278768	14.10963554	0
1869	40.83281155	14.10958884	0
1870	40.83283959	14.10954577	0
1871	40.83286773	14.10950270	0
1872	40.83289586	14.10945974	0
1873	40.83292399	14.10941667	0
1874	40.83295204	14.10937372	0
1875	40.83298674	14.10934111	0
1876	40.83302418	14.10931309	0
1877	40.83306171	14.10928519	0
1878	40.83309924	14.10925717	0
1879	40.83313888	14.10923530	0
1880	40.83317927	14.10921530	0
1881	40.83321956	14.10919531	0
1882	40.83326146	14.10918491	0
1883	40.83330450	14.10918220	0
1884	40.83334754	14.10917949	0
1885	40.83339058	14.10917678	0
1886	40.83342976	14.10915348	0
1887	40.83346867	14.10912912	0
1888	40.83350767	14.10910476	0
1889	40.83354658	14.10908040	0
1890	40.83358375	14.10905274	0
1891	40.83361379	14.10901213	0
1892	40.83364393	14.10897164	0
1893	40.83367406	14.10893103	0
1894	40.83369993	14.10888621	0
1895	40.83372171	14.10883717	0
1896	40.83374340	14.10878813	0
1897	40.83376509	14.10873909	0
1898	40.83377910	14.10868577	0
1899	40.83379038	14.10863106	0
1900	40.83380167	14.10857624	0
1901	40.83381296	14.10852153	0
1902	40.83382425	14.10846670	0
1903	40.83383490	14.10841164	0
1904	40.83384538	14.10835671	0
1905	40.83385594	14.10830165	0
1906	40.83386651	14.10824683	0
1907	40.83387699	14.10819213	0
1908	40.83388746	14.10813732	0
1909	40.83389794	14.10808262	0
1910	40.83390851	14.10802780	0
1911	40.83391898	14.10797310	0
1912	40.83392819	14.10791795	0
