%iDASCh East	North   IntDist CumDist
2700 421757.84 4519823.24 4.82 11454.19
2701 421753.78 4519820.63 4.82 11459.02
2702 421749.73 4519818.02 4.82 11463.84
2703 421745.67 4519815.40 4.82 11468.67
2704 421741.62 4519812.79 4.82 11473.49
2705 421737.56 4519810.18 4.82 11478.32
2706 421733.50 4519807.56 4.82 11483.14
2707 421729.45 4519804.95 4.82 11487.97
2708 421725.39 4519802.34 4.82 11492.79
2709 421721.34 4519799.73 4.82 11497.61
2710 421717.28 4519797.11 4.82 11502.44
2711 421713.33 4519794.34 4.82 11507.26
2712 421709.38 4519791.57 4.82 11512.09
2713 421705.43 4519788.80 4.82 11516.91
2714 421701.48 4519786.02 4.82 11521.74
2715 421697.54 4519783.25 4.82 11526.56
2716 421693.59 4519780.48 4.82 11531.39
2717 421689.64 4519777.70 4.82 11536.21
2718 421685.69 4519774.93 4.82 11541.04
2719 421681.74 4519772.16 4.82 11545.86
2720 421677.80 4519769.38 4.82 11550.69
2721 421673.85 4519766.61 4.82 11555.51
2722 421669.90 4519763.84 4.82 11560.34
2723 421665.87 4519761.18 4.82 11565.16
2724 421661.82 4519758.56 4.82 11569.99
2725 421657.77 4519755.94 4.82 11574.81
2726 421653.72 4519753.32 4.82 11579.64
2727 421649.67 4519750.69 4.82 11584.46
2728 421645.62 4519748.07 4.82 11589.29
2729 421641.57 4519745.45 4.82 11594.11
2730 421637.52 4519742.83 4.82 11598.94
2731 421633.47 4519740.20 4.82 11603.76
2732 421629.42 4519737.58 4.82 11608.59
2733 421625.37 4519734.96 4.82 11613.41
2734 421621.32 4519732.34 4.82 11618.24
2735 421617.27 4519729.71 4.82 11623.06
2736 421613.22 4519727.09 4.82 11627.89
2737 421609.17 4519724.47 4.82 11632.71
2738 421605.12 4519721.85 4.82 11637.53
2739 421601.07 4519719.22 4.82 11642.36
2740 421597.02 4519716.60 4.82 11647.18
2741 421592.97 4519713.98 4.82 11652.01
2742 421588.92 4519711.36 4.82 11656.83
2743 421584.87 4519708.73 4.82 11661.66
2744 421580.82 4519706.11 4.82 11666.48
2745 421576.78 4519703.48 4.82 11671.31
2746 421572.74 4519700.84 4.82 11676.13
2747 421568.70 4519698.20 4.82 11680.96
2748 421564.66 4519695.56 4.82 11685.78
2749 421560.62 4519692.93 4.82 11690.61
2750 421556.58 4519690.29 4.82 11695.43
2751 421552.54 4519687.65 4.82 11700.26
2752 421548.50 4519685.01 4.82 11705.08
2753 421544.46 4519682.37 4.82 11709.91
2754 421540.42 4519679.73 4.82 11714.73
2755 421536.38 4519677.10 4.82 11719.56
2756 421532.34 4519674.46 4.82 11724.38
2757 421528.31 4519671.80 4.82 11729.21
2758 421524.30 4519669.13 4.82 11734.03
2759 421520.28 4519666.46 4.82 11738.86
2760 421516.26 4519663.79 4.82 11743.68
2761 421512.24 4519661.12 4.82 11748.51
2762 421508.09 4519658.67 4.82 11753.33
2763 421503.92 4519656.24 4.82 11758.16
2764 421499.33 4519654.92 4.77 11762.93
2765 421494.59 4519653.99 4.82 11767.75
2766 421489.83 4519654.35 4.78 11772.53
2767 421485.05 4519655.04 4.82 11777.36
2768 421480.32 4519656.00 4.83 11782.19
2769 421475.63 4519657.19 4.84 11787.03
2770 421470.93 4519658.37 4.84 11791.87
2771 421466.15 4519658.97 4.82 11796.69
2772 421461.32 4519659.24 4.84 11801.52
2773 421456.49 4519659.50 4.84 11806.36
2774 421451.66 4519659.77 4.84 11811.20
2775 421446.83 4519659.93 4.84 11816.04
2776 421441.99 4519660.04 4.84 11820.88
2777 421437.23 4519660.62 4.80 11825.67
2778 421432.59 4519662.01 4.84 11830.51
2779 421428.75 4519664.53 4.59 11835.10
2780 421426.30 4519668.66 4.80 11839.91
2781 421424.48 4519673.14 4.84 11844.75
2782 421423.87 4519677.94 4.84 11849.58
2783 421423.59 4519682.75 4.82 11854.40
2784 421423.96 4519687.58 4.84 11859.24
2785 421424.27 4519692.40 4.84 11864.08
2786 421424.51 4519697.24 4.84 11868.91
2787 421422.99 4519701.65 4.67 11873.58
2788 421420.59 4519705.85 4.84 11878.42
2789 421417.47 4519709.49 4.80 11883.22
2790 421413.99 4519712.86 4.84 11888.05
2791 421410.52 4519716.22 4.84 11892.89
2792 421406.36 4519718.69 4.84 11897.73
2793 421402.20 4519721.16 4.84 11902.57
2794 421398.03 4519723.63 4.84 11907.41
2795 421393.87 4519726.10 4.84 11912.25
2796 421389.78 4519728.67 4.84 11917.08
2797 421385.73 4519731.32 4.84 11921.92
2798 421381.68 4519733.98 4.84 11926.76
2799 421377.64 4519736.63 4.84 11931.60
2800 421373.55 4519739.21 4.84 11936.44
2801 421369.43 4519741.76 4.84 11941.27
2802 421365.31 4519744.30 4.84 11946.11
2803 421361.12 4519746.70 4.83 11950.95
2804 421356.76 4519748.80 4.84 11955.78
2805 421352.41 4519750.91 4.84 11960.62
2806 421348.05 4519753.02 4.84 11965.46
2815 421343.50 4519754.61 4.83 11970.29
2816 421338.87 4519756.04 4.84 11975.13
2817 421334.18 4519757.22 4.84 11979.96
2818 421329.46 4519758.27 4.84 11984.80
2819 421324.74 4519759.32 4.84 11989.64
2820 421320.02 4519760.38 4.84 11994.48
2821 421315.29 4519761.43 4.84 11999.32
2822 421310.57 4519762.49 4.84 12004.15
2823 421305.85 4519763.54 4.84 12008.99
2824 421301.13 4519764.60 4.84 12013.83
2825 421296.39 4519765.57 4.84 12018.67
2826 421291.64 4519766.49 4.84 12023.51
2827 421286.89 4519767.41 4.84 12028.34
2828 421282.14 4519768.33 4.84 12033.18
2829 421277.39 4519769.26 4.84 12038.02
2830 421272.64 4519770.18 4.84 12042.86
2831 421267.89 4519771.10 4.84 12047.70
2832 421263.16 4519772.14 4.84 12052.54
2833 421258.44 4519773.18 4.84 12057.38
2834 421253.71 4519774.21 4.84 12062.21
2835 421248.99 4519775.25 4.84 12067.05
2836 421244.26 4519776.29 4.84 12071.89
2837 421239.54 4519777.33 4.84 12076.73
2838 421234.81 4519778.37 4.84 12081.57
2839 421230.08 4519779.40 4.84 12086.41
2840 421225.36 4519780.44 4.84 12091.24
2841 421220.59 4519781.28 4.84 12096.08
2842 421215.82 4519782.08 4.84 12100.92
2843 421211.05 4519782.89 4.84 12105.76
2844 421206.28 4519783.69 4.84 12110.60
2845 421201.53 4519784.60 4.84 12115.43
2846 421196.80 4519785.63 4.84 12120.27
2847 421192.07 4519786.65 4.84 12125.11
2848 421187.34 4519787.68 4.84 12129.95
2849 421182.61 4519788.69 4.84 12134.79
2850 421177.88 4519789.68 4.84 12139.63
2851 421173.14 4519790.67 4.84 12144.46
2852 421168.41 4519791.67 4.84 12149.30
2853 421163.79 4519793.03 4.82 12154.12
2854 421159.31 4519794.87 4.84 12158.96
2855 421155.07 4519797.11 4.80 12163.76
2856 421151.20 4519800.03 4.84 12168.60
2857 421147.65 4519803.30 4.83 12173.43
2858 421144.32 4519806.79 4.83 12178.25
2859 421141.87 4519810.96 4.84 12183.09
2860 421140.39 4519815.55 4.82 12187.91
2861 421139.03 4519820.20 4.84 12192.75
2862 421138.32 4519824.97 4.83 12197.58
2863 421137.70 4519829.77 4.84 12202.42
2864 421136.77 4519834.52 4.84 12207.26
2865 421135.80 4519839.26 4.84 12212.10
2866 421134.83 4519844.00 4.84 12216.94
2867 421133.60 4519848.68 4.84 12221.77
2868 421132.32 4519853.35 4.84 12226.61
2869 421130.82 4519857.89 4.79 12231.40
2870 421127.65 4519861.55 4.84 12236.24
2871 421124.51 4519864.78 4.51 12240.75
2872 421120.66 4519867.19 4.54 12245.29
2873 421116.81 4519869.61 4.54 12249.83
2874 421112.96 4519872.02 4.54 12254.37
2875 421108.98 4519874.19 4.54 12258.91
2876 421104.94 4519876.27 4.54 12263.45
2877 421100.91 4519878.35 4.54 12267.99
2878 421096.87 4519880.43 4.54 12272.53
2879 421092.76 4519882.37 4.54 12277.07
2880 421088.61 4519884.20 4.54 12281.61
2881 421084.46 4519886.04 4.54 12286.15
2882 421080.08 4519886.64 4.42 12290.58
2883 421075.54 4519886.39 4.54 12295.12
2884 421071.09 4519885.64 4.51 12299.63
2885 421066.74 4519884.36 4.54 12304.17
2886 421062.38 4519883.07 4.54 12308.71
2887 421058.02 4519881.81 4.54 12313.25
2888 421053.61 4519880.71 4.54 12317.79
2889 421049.21 4519879.61 4.54 12322.33
2890 421044.77 4519878.66 4.54 12326.87
2891 421040.29 4519877.94 4.54 12331.41
2892 421035.80 4519877.21 4.54 12335.95
2893 421031.27 4519877.14 4.53 12340.48
2894 421026.73 4519877.22 4.54 12345.03
2895 421022.19 4519877.29 4.54 12349.57
2896 421017.65 4519877.17 4.54 12354.11
2897 421013.11 4519877.02 4.54 12358.65
2898 421008.57 4519876.86 4.54 12363.19
2899 421004.04 4519876.71 4.54 12367.73
2900 420999.50 4519876.85 4.54 12372.27
2901 420994.96 4519877.03 4.54 12376.81
2902 420990.45 4519876.91 4.51 12381.33
2903 420986.01 4519875.95 4.54 12385.87
2904 420981.57 4519874.99 4.54 12390.41
2905 420977.13 4519874.03 4.54 12394.95
2906 420972.71 4519872.99 4.54 12399.49
2907 420968.29 4519871.94 4.54 12404.03
2908 420963.87 4519870.90 4.54 12408.58
2909 420959.45 4519869.86 4.54 12413.12
2910 420955.04 4519868.79 4.54 12417.66
2911 420950.65 4519867.62 4.54 12422.20
2912 420946.26 4519866.45 4.54 12426.74
2913 420941.88 4519865.27 4.54 12431.28
2914 420937.49 4519864.10 4.54 12435.82
2915 420933.12 4519862.87 4.54 12440.36
2916 420928.81 4519861.43 4.54 12444.90
2917 420924.51 4519859.98 4.54 12449.45
2918 420920.20 4519858.54 4.54 12453.99
2919 420915.90 4519857.10 4.54 12458.53
2920 420911.42 4519856.40 4.53 12463.06
2921 420906.91 4519855.83 4.54 12467.60
2922 420902.41 4519855.26 4.54 12472.14
2923 420897.88 4519855.10 4.53 12476.67
2924 420893.35 4519855.26 4.54 12481.21
2925 420888.91 4519855.77 4.47 12485.68
2926 420884.96 4519858.01 4.54 12490.22
2927 420881.02 4519860.26 4.54 12494.76
2928 420877.46 4519863.03 4.51 12499.26
2929 420874.21 4519866.20 4.54 12503.80
2930 420870.96 4519869.37 4.54 12508.35
2931 420867.91 4519872.73 4.54 12512.88
2932 420864.92 4519876.15 4.54 12517.43
2933 420861.94 4519879.58 4.54 12521.97
2934 420858.95 4519883.00 4.54 12526.51
2935 420855.96 4519886.42 4.54 12531.05
2936 420852.98 4519889.84 4.54 12535.59
2937 420850.19 4519893.42 4.54 12540.13
2938 420847.42 4519897.02 4.54 12544.67
2939 420844.65 4519900.62 4.54 12549.21
2940 420841.88 4519904.22 4.54 12553.76
2941 420839.10 4519907.81 4.54 12558.30
2942 420836.08 4519911.19 4.54 12562.83
2943 420832.95 4519914.49 4.54 12567.38
2944 420829.83 4519917.79 4.54 12571.92
2945 420826.71 4519921.08 4.54 12576.46
2946 420823.58 4519924.38 4.54 12581.00
2947 420820.45 4519927.67 4.54 12585.54
2948 420817.33 4519930.96 4.54 12590.08
2949 420814.09 4519934.13 4.53 12594.61
2950 420810.35 4519936.70 4.54 12599.15
2951 420806.60 4519939.27 4.54 12603.69
2952 420802.86 4519941.83 4.54 12608.23
2953 420798.87 4519943.99 4.53 12612.76
2954 420794.77 4519945.94 4.54 12617.30
2955 420790.67 4519947.89 4.54 12621.84
2956 420786.32 4519949.12 4.52 12626.36
2957 420781.89 4519950.10 4.54 12630.91
2958 420777.45 4519951.08 4.54 12635.45
2959 420773.02 4519952.06 4.54 12639.99
2960 420768.51 4519952.42 4.52 12644.51
2961 420763.97 4519952.48 4.54 12649.05
2962 420759.43 4519952.55 4.54 12653.59
2963 420754.89 4519952.55 4.54 12658.13
2964 420750.35 4519952.47 4.54 12662.67
2965 420745.81 4519952.38 4.54 12667.21
2966 420741.27 4519952.29 4.54 12671.76
2967 420736.73 4519952.12 4.54 12676.30
2968 420732.20 4519951.75 4.54 12680.84
2969 420727.68 4519951.39 4.54 12685.38
2970 420723.15 4519951.02 4.54 12689.92
2971 420718.62 4519950.66 4.54 12694.46
2972 420714.10 4519950.22 4.54 12699.00
2973 420709.59 4519949.76 4.54 12703.54
2974 420704.63 4519949.26 4.98 12708.53
2975 420699.67 4519948.76 4.98 12713.51
2976 420694.71 4519948.33 4.98 12718.49
2977 420689.72 4519948.35 4.98 12723.48
2978 420684.74 4519948.36 4.98 12728.46
2979 420679.76 4519948.37 4.98 12733.44
2980 420674.77 4519948.38 4.98 12738.43
2981 420669.79 4519948.40 4.98 12743.41
2982 420664.80 4519948.41 4.98 12748.40
2983 420659.82 4519948.42 4.98 12753.38
2984 420658.74 4519945.24 3.36 12756.74
2985 420659.74 4519940.36 4.98 12761.72
2986 420660.75 4519935.48 4.98 12766.71
2987 420661.75 4519930.59 4.98 12771.69
2988 420662.75 4519925.71 4.98 12776.67
2989 420663.75 4519920.83 4.98 12781.66
2990 420664.75 4519915.95 4.98 12786.64
2991 420665.73 4519911.06 4.98 12791.63
2992 420666.63 4519906.16 4.98 12796.61
2993 420667.53 4519901.26 4.98 12801.59
2994 420668.43 4519896.35 4.98 12806.58
2995 420669.33 4519891.45 4.98 12811.56
2996 420670.23 4519886.55 4.98 12816.54
2997 420671.15 4519881.65 4.98 12821.53
2998 420672.46 4519876.85 4.98 12826.51
2999 420673.77 4519872.04 4.98 12831.50
3000 420675.08 4519867.23 4.98 12836.48
3001 420676.43 4519862.43 4.98 12841.46
3002 420677.86 4519857.66 4.98 12846.45
3003 420679.29 4519852.88 4.98 12851.43
3004 420680.73 4519848.11 4.98 12856.41
3005 420682.44 4519843.44 4.97 12861.39
3006 420684.49 4519838.90 4.98 12866.37
3007 420686.53 4519834.35 4.98 12871.36
3008 420688.58 4519829.81 4.98 12876.34
3009 420690.70 4519825.30 4.98 12881.32
3010 420693.12 4519820.95 4.98 12886.30
3011 420695.55 4519816.59 4.98 12891.29
3012 420697.97 4519812.23 4.98 12896.27
3013 420700.39 4519807.88 4.98 12901.26
3014 420702.77 4519803.50 4.98 12906.24
3015 420705.15 4519799.12 4.98 12911.22
3016 420707.54 4519794.75 4.98 12916.21
3017 420709.93 4519790.37 4.98 12921.19
3018 420712.40 4519786.04 4.98 12926.18
3019 420714.87 4519781.72 4.98 12931.16
3020 420717.34 4519777.39 4.98 12936.14
3021 420719.16 4519772.75 4.98 12941.12
3022 420720.94 4519768.10 4.98 12946.11
3023 420722.52 4519763.38 4.97 12951.08
3024 420723.63 4519758.52 4.98 12956.06
3025 420724.74 4519753.66 4.98 12961.05
3026 420725.93 4519748.83 4.98 12966.03
3027 420727.23 4519744.01 4.98 12971.02
3028 420728.53 4519739.20 4.98 12976.00
3029 420729.94 4519734.43 4.98 12980.98
3030 420731.62 4519729.73 4.98 12985.96
3031 420733.29 4519725.04 4.98 12990.95
3032 420734.96 4519720.34 4.98 12995.93
3033 420736.93 4519715.77 4.98 13000.91
3034 420739.06 4519711.26 4.98 13005.89
3035 420741.19 4519706.76 4.98 13010.88
3036 420743.32 4519702.25 4.98 13015.86
3037 420745.61 4519697.83 4.98 13020.84
3038 420748.19 4519693.57 4.98 13025.82
3039 420750.76 4519689.30 4.98 13030.81
3040 420753.34 4519685.03 4.98 13035.79
3041 420755.91 4519680.77 4.98 13040.78
3042 420758.49 4519676.50 4.98 13045.76
3043 420761.07 4519672.23 4.98 13050.74
3044 420763.58 4519667.93 4.98 13055.73
3045 420765.96 4519663.55 4.98 13060.71
3046 420768.34 4519659.17 4.98 13065.69
3047 420770.72 4519654.79 4.98 13070.68
3048 420773.10 4519650.41 4.98 13075.66
3049 420775.48 4519646.03 4.98 13080.65
3050 420777.88 4519641.67 4.98 13085.63
3051 420780.48 4519637.42 4.98 13090.61
3052 420783.09 4519633.17 4.98 13095.60
3053 420785.69 4519628.92 4.98 13100.58
3054 420788.30 4519624.67 4.98 13105.56
3055 420790.90 4519620.42 4.98 13110.55
3056 420793.36 4519616.09 4.98 13115.53
3057 420795.79 4519611.74 4.98 13120.52
3058 420798.22 4519607.39 4.98 13125.50
3059 420800.65 4519603.03 4.98 13130.48
3060 420803.09 4519598.68 4.98 13135.47
3061 420805.52 4519594.33 4.98 13140.45
3062 420807.95 4519589.98 4.98 13145.44
3063 420810.38 4519585.63 4.98 13150.42
3064 420812.81 4519581.28 4.98 13155.40
3065 420815.45 4519577.05 4.98 13160.39
3066 420818.12 4519572.85 4.98 13165.37
3067 420820.80 4519568.64 4.98 13170.35
3068 420823.47 4519564.44 4.98 13175.34
3069 420826.15 4519560.23 4.98 13180.32
3070 420828.82 4519556.03 4.98 13185.31
3071 420831.50 4519551.82 4.98 13190.29
3072 420834.17 4519547.62 4.98 13195.27
3073 420836.85 4519543.41 4.98 13200.26
3074 420839.52 4519539.21 4.98 13205.24
3075 420842.20 4519535.00 4.98 13210.23
3076 420844.80 4519530.75 4.98 13215.21
3077 420847.38 4519526.49 4.98 13220.19
3078 420849.96 4519522.22 4.98 13225.18
3079 420852.53 4519517.96 4.98 13230.16
3080 420855.11 4519513.69 4.98 13235.14
3081 420857.69 4519509.43 4.98 13240.13
3082 420860.27 4519505.16 4.98 13245.11
3083 420862.85 4519500.90 4.98 13250.10
3084 420865.47 4519496.66 4.98 13255.08
3085 420868.18 4519492.48 4.98 13260.06
3086 420870.89 4519488.29 4.98 13265.05
3087 420873.60 4519484.11 4.98 13270.03
3088 420876.31 4519479.93 4.98 13275.01
3089 420878.90 4519475.93 4.76 13279.78
3090 420881.49 4519471.93 4.76 13284.54
3091 420884.08 4519467.93 4.76 13289.31
3092 420886.67 4519463.93 4.76 13294.07
3093 420889.02 4519459.80 4.76 13298.83
3094 420891.08 4519455.50 4.76 13303.59
3095 420893.14 4519451.20 4.76 13308.36
3096 420895.20 4519446.91 4.76 13313.12
3097 420897.26 4519442.61 4.76 13317.89
3098 420899.25 4519438.28 4.76 13322.65
3099 420900.89 4519433.81 4.76 13327.41
3100 420902.53 4519429.34 4.76 13332.18
3101 420904.17 4519424.86 4.76 13336.94
3102 420904.97 4519420.26 4.67 13341.62
3103 420904.78 4519415.50 4.76 13346.38
3104 420904.59 4519410.74 4.76 13351.15
3105 420903.62 4519406.13 4.70 13355.85
3106 420901.92 4519401.68 4.76 13360.62
3107 420900.22 4519397.23 4.76 13365.38
3108 420898.43 4519392.82 4.76 13370.14
3109 420896.45 4519388.48 4.76 13374.91
3110 420894.46 4519384.15 4.76 13379.67
3111 420892.48 4519379.82 4.76 13384.44
3112 420890.49 4519375.49 4.76 13389.20
3113 420888.51 4519371.16 4.76 13393.97
3114 420886.53 4519366.82 4.76 13398.73
3115 420884.59 4519362.47 4.76 13403.50
3116 420882.64 4519358.12 4.76 13408.26
3117 420880.70 4519353.77 4.76 13413.03
3118 420878.75 4519349.42 4.76 13417.79
3119 420876.81 4519345.07 4.76 13422.56
3120 420874.86 4519340.72 4.76 13427.32
3121 420872.92 4519336.37 4.76 13432.08
3122 420871.02 4519332.00 4.76 13436.85
3123 420869.15 4519327.62 4.76 13441.61
3124 420867.27 4519323.24 4.76 13446.38
3125 420865.40 4519318.86 4.76 13451.14
3126 420863.52 4519314.48 4.76 13455.91
3127 420861.65 4519310.10 4.76 13460.67
3128 420859.77 4519305.72 4.76 13465.44
3129 420857.90 4519301.34 4.76 13470.20
3130 420856.02 4519296.96 4.76 13474.97
3131 420854.00 4519292.65 4.76 13479.73
3132 420851.74 4519288.46 4.76 13484.49
3133 420849.48 4519284.26 4.76 13489.26
3134 420847.23 4519280.06 4.76 13494.02
3135 420844.97 4519275.87 4.76 13498.79
3136 420842.71 4519271.67 4.76 13503.55
3137 420840.45 4519267.48 4.76 13508.32
3138 420838.19 4519263.28 4.76 13513.08
3139 420835.97 4519259.07 4.76 13517.85
3140 420833.89 4519254.78 4.76 13522.61
3141 420831.82 4519250.49 4.76 13527.38
3142 420829.74 4519246.20 4.76 13532.14
3143 420827.67 4519241.91 4.76 13536.91
3144 420825.60 4519237.62 4.76 13541.67
3145 420823.52 4519233.33 4.76 13546.43
3146 420821.47 4519229.03 4.76 13551.20
3147 420819.45 4519224.72 4.76 13555.96
3148 420817.42 4519220.40 4.76 13560.73
3149 420815.39 4519216.09 4.76 13565.49
3150 420813.37 4519211.78 4.76 13570.26
3151 420811.34 4519207.47 4.76 13575.02
3152 420809.31 4519203.15 4.76 13579.79
3153 420807.57 4519198.72 4.76 13584.55
3154 420805.86 4519194.27 4.76 13589.32
3155 420804.15 4519189.83 4.76 13594.08
3156 420802.44 4519185.38 4.76 13598.85
3157 420800.73 4519180.93 4.76 13603.61
3158 420800.75 4519176.18 4.75 13608.36
3159 420800.83 4519171.42 4.76 13613.13
3160 420800.92 4519166.65 4.76 13617.89
3161 420801.00 4519161.89 4.76 13622.66
3162 420802.48 4519157.38 4.74 13627.40
3163 420804.10 4519152.90 4.76 13632.17
3164 420806.65 4519148.93 4.72 13636.88
3165 420809.58 4519145.18 4.76 13641.65
3173 420812.88 4519141.97 4.60 13646.24
3174 420817.48 4519140.75 4.76 13651.01
3175 420822.09 4519139.53 4.76 13655.77
3176 420826.69 4519138.31 4.76 13660.54
3177 420831.30 4519137.09 4.76 13665.30
3178 420835.98 4519136.27 4.75 13670.05
3179 420840.72 4519135.84 4.76 13674.82
3180 420845.47 4519135.41 4.76 13679.58
3181 420849.47 4519135.04 4.02 13683.60
3182 420853.47 4519134.68 4.02 13687.62
3183 420857.48 4519134.31 4.02 13691.64
3184 420861.48 4519133.95 4.02 13695.66
3185 420865.48 4519133.58 4.02 13699.68
3186 420869.49 4519133.22 4.02 13703.70
3187 420873.49 4519132.85 4.02 13707.72
3188 420877.50 4519132.48 4.02 13711.74
3189 420881.50 4519132.12 4.02 13715.76
3190 420885.50 4519131.75 4.02 13719.78
3191 420889.51 4519131.39 4.02 13723.80
3192 420893.51 4519131.02 4.02 13727.82
3193 420897.51 4519130.66 4.02 13731.84
3194 420901.52 4519130.29 4.02 13735.86
3195 420905.52 4519129.93 4.02 13739.89
3196 420909.53 4519129.56 4.02 13743.91
3197 420913.53 4519129.20 4.02 13747.93
3198 420917.53 4519128.83 4.02 13751.95
3199 420921.54 4519128.47 4.02 13755.97
3200 420925.54 4519128.10 4.02 13759.99
3201 420929.54 4519127.74 4.02 13764.01
3202 420933.55 4519127.37 4.02 13768.03
3203 420937.55 4519127.01 4.02 13772.05
3204 420941.56 4519126.64 4.02 13776.07
3205 420945.56 4519126.28 4.02 13780.09
3206 420949.56 4519125.91 4.02 13784.11
3207 420953.57 4519125.55 4.02 13788.13
3208 420957.57 4519125.18 4.02 13792.15
3209 420961.56 4519124.72 4.02 13796.17
3210 420965.55 4519124.23 4.02 13800.19
3211 420969.54 4519123.73 4.02 13804.21
3212 420973.53 4519123.24 4.02 13808.23
3213 420977.52 4519122.75 4.02 13812.25
3214 420981.51 4519122.25 4.02 13816.27
3215 420985.50 4519121.76 4.02 13820.29
3216 420989.49 4519121.27 4.02 13824.31
3217 420993.48 4519120.77 4.02 13828.33
3218 420997.47 4519120.28 4.02 13832.35
3219 421001.46 4519119.79 4.02 13836.37
3220 421005.45 4519119.29 4.02 13840.39
3221 421009.44 4519118.80 4.02 13844.41
3222 421013.43 4519118.31 4.02 13848.43
3223 421017.42 4519117.81 4.02 13852.45
3224 421021.41 4519117.32 4.02 13856.47
3225 421025.40 4519116.83 4.02 13860.49
3226 421029.39 4519116.33 4.02 13864.51
3227 421033.38 4519115.84 4.02 13868.54
3228 421037.37 4519115.35 4.02 13872.56
3229 421041.36 4519114.85 4.02 13876.58
3230 421045.35 4519114.36 4.02 13880.60
3231 421049.34 4519113.87 4.02 13884.62
3232 421053.33 4519113.37 4.02 13888.64
3233 421057.32 4519112.88 4.02 13892.66
3234 421061.31 4519112.39 4.02 13896.68
3235 421065.30 4519111.89 4.02 13900.70
3236 421069.29 4519111.40 4.02 13904.72
3237 421073.28 4519110.91 4.02 13908.74
3238 421077.27 4519110.41 4.02 13912.76
3239 421081.26 4519109.92 4.02 13916.78
3240 421085.25 4519109.43 4.02 13920.80
3241 421089.24 4519108.93 4.02 13924.82
3242 421093.23 4519108.44 4.02 13928.84
3243 421097.22 4519107.95 4.02 13932.86
3244 421101.21 4519107.45 4.02 13936.88
3245 421105.20 4519106.96 4.02 13940.90
3246 421109.19 4519106.47 4.02 13944.92
3247 421113.18 4519105.97 4.02 13948.94
3248 421117.17 4519105.48 4.02 13952.96
3249 421121.16 4519104.99 4.02 13956.98
3250 421125.15 4519104.49 4.02 13961.00
3251 421129.14 4519103.96 4.02 13965.02
3252 421133.11 4519103.32 4.02 13969.04
3253 421137.08 4519102.69 4.02 13973.06
3254 421141.04 4519102.05 4.02 13977.08
3255 421145.01 4519101.42 4.02 13981.10
3256 421148.98 4519100.78 4.02 13985.12
3257 421152.95 4519100.15 4.02 13989.14
3258 421156.92 4519099.51 4.02 13993.16
3259 421160.89 4519098.88 4.02 13997.19
3260 421164.86 4519098.24 4.02 14001.21
3261 421168.83 4519097.61 4.02 14005.23
3262 421172.80 4519096.97 4.02 14009.25
3263 421176.77 4519096.34 4.02 14013.27
3264 421180.46 4519094.76 4.01 14017.28
3265 421184.12 4519093.10 4.02 14021.30
3266 421187.78 4519091.43 4.02 14025.32
3267 421191.44 4519089.77 4.02 14029.34
3268 421195.10 4519088.11 4.02 14033.36
3269 421198.76 4519086.45 4.02 14037.38
3270 421202.42 4519084.78 4.02 14041.40
3271 421205.96 4519082.89 4.02 14045.41
3272 421209.43 4519080.86 4.02 14049.43
3273 421212.90 4519078.83 4.02 14053.45
3274 421216.37 4519076.80 4.02 14057.47
3275 421219.84 4519074.76 4.02 14061.49
3276 421223.31 4519072.73 4.02 14065.52
3277 421226.78 4519070.70 4.02 14069.54
3278 421230.25 4519068.67 4.02 14073.56
3279 421233.71 4519066.63 4.02 14077.58
3280 421237.18 4519064.60 4.02 14081.60
3281 421240.64 4519062.54 4.02 14085.62
3282 421244.06 4519060.43 4.02 14089.64
3283 421247.48 4519058.32 4.02 14093.66
3284 421250.90 4519056.20 4.02 14097.68
3285 421254.32 4519054.09 4.02 14101.70
3286 421257.74 4519051.98 4.02 14105.72
3287 421261.16 4519049.87 4.02 14109.74
3288 421264.60 4519047.79 4.02 14113.76
3289 421268.12 4519045.84 4.02 14117.78
3290 421271.64 4519043.90 4.02 14121.80
3291 421275.15 4519041.95 4.02 14125.82
3292 421278.67 4519040.00 4.02 14129.84
3293 421282.19 4519038.06 4.02 14133.86
3294 421285.70 4519036.11 4.02 14137.88
3295 421289.22 4519034.16 4.02 14141.90
3296 421292.81 4519032.34 4.02 14145.92
3297 421296.40 4519030.54 4.02 14149.94
3298 421300.00 4519028.74 4.02 14153.96
3299 421303.59 4519026.95 4.02 14157.98
3300 421307.19 4519025.15 4.02 14162.00
3301 421310.78 4519023.33 4.02 14166.02
3302 421314.20 4519021.22 4.02 14170.04
3303 421317.62 4519019.11 4.02 14174.06
3304 421321.04 4519016.99 4.02 14178.08
3305 421324.46 4519014.88 4.02 14182.10
3306 421327.87 4519012.76 4.02 14186.12
3307 421329.11 4519009.91 3.11 14189.23
3308 421327.21 4519006.61 3.80 14193.03
3309 421323.46 4519005.16 4.02 14197.05
3310 421319.72 4519003.71 4.02 14201.07
3311 421315.97 4519002.25 4.02 14205.09
3312 421312.22 4519000.80 4.02 14209.12
3313 421308.47 4518999.35 4.02 14213.14
3314 421304.72 4518997.90 4.02 14217.16
3315 421300.97 4518996.44 4.02 14221.18
3316 421297.22 4518994.99 4.02 14225.20
3317 421293.48 4518993.54 4.02 14229.22
3318 421289.73 4518992.08 4.02 14233.24
3319 421285.98 4518990.63 4.02 14237.26
3320 421282.23 4518989.18 4.02 14241.28
3321 421278.48 4518987.72 4.02 14245.30
